id_zmienna;zmienna;id_przekroj;nazwa_przekroj;id_jednostka_terytorialna;jednostka_terytorialna;id_typ_informacji;typ_informacji;id_wymiar_2;nazwa_wymiar_2;id_pozycja_2;nazwa_pozycja_2;id_wymiar_3;nazwa_wymiar_3;id_pozycja_3;nazwa_pozycja_3;id_wymiar_4;nazwa_wymiar_4;id_pozycja_4;nazwa_pozycja_4;id_wymiar_5;nazwa_wymiar_5;id_pozycja_5;nazwa_pozycja_5;id_wymiar_6;nazwa_wymiar_6;id_pozycja_6;nazwa_pozycja_6;id_wymiar_7;nazwa_wymiar_7;id_pozycja_7;nazwa_pozycja_7;id_wymiar_8;nazwa_wymiar_8;id_pozycja_8;nazwa_pozycja_8;id_wymiar_9;nazwa_wymiar_9;id_pozycja_9;nazwa_pozycja_9;id_okres;id_daty;opis_okres;wartosc;id_braku_wartosci;oznaczenie_braku_wartosci;nazwa_braku_wartosci;id_tajnosci;oznaczenie_tajnosci;nazwa_tajnosci;id_flaga;oznaczenie_flagi;nazwa_flaga;notka
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2011;2011 ;277557.2;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2012;2012 ;287595.1;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2013;2013 ;279151.2;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2014;2014 ;283542.7;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2015;2015 ;289136.7;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2016;2016 ;314683.6;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2017;2017 ;350414.7;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2018;2018 ;380048.1;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2019;2019 ;400535.3;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2020;2020 ;419795.7;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;494843.5;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
152;Dochody budżetu państwa;1117;"Polska; Rodzaje dochodów budżetu państwa";33617;POLSKA;300;[mln zł];858;Rodzaje dochodów budżetu państwa;7323581;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;504820.8;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
